 جب سماج اسلامی اخلاقیات کا نمونہ بنے گا۔"
سہگل صاحب کی برسی 18 جنوری کو ہوتی ہے۔
سہگل کا دل سکول کی پڑھائی میں نہیں لگتاتھا۔
سی پیک دو ممالک (چین، پاکستان)کے مابین ارینجمنٹ ہے۔
سیاست اسی طرح تضادات سے بھرپور ہو تی ہے۔
سیاست دان اس سے بے نیاز رہ سکتا ہے۔
سیاست دانوں کو جب جمہوریت کا جوش چڑھتا ہے۔
سیاست دانوں کو حقیقت کی نظر سے دیکھنا چاہیے۔
سیاست دانوں کی مجلس میں تو دم گھٹتا ہے۔
سیاست ریاستی امور کی صورت گری کا نام ہے۔
سیاست میں ان کا کردار زیر بحث آئے گا۔
سیاست میں اگلے ہفتے کا اندازہ لگانا مشکل ہوتاہے۔
سیاست میں تشکر نام کی کوئی چیز نہیں ہوتی۔
سیاست میں خیرکا ہر راستہ یہیں سے نکلے گا۔
سیاست میں نواز شریف کی مرکزیت برقرار رہے گی۔
سیاست کا ماحول بد قسمتی سے ایسا ہی ہے۔
سیاست کا پانی صاف تب ہی رہ سکتا ہے۔
سیاست، صحافت، عدالت، سب کو آج آزادی میسر ہے۔
سیاستدان تو کچھ کہنے کو بھی تیار نہ تھے۔
سیاستدانوں نے اپنی غلطیوں کا ازالہ کیا کیا ہے؟
سیاستدانوں کو تنقید کا نشانہ بنانا نسبتا آسان ہے۔
سیاسی اتحاد بھی اسی اصول پر قائم ہوتے ہیں۔
سیاسی افراتفری کا ناگزیر نتیجہ اقتصادی عدم استحکام ہے۔
سیاسی بحث تو شام کو قطعا اچھی نہیں لگتی۔
سیاسی جماعت بنتی ہی اس مقصد کے لیے ہے۔
سیاسی جماعتوں میں یہ سوچ کتنی پروان چڑھتی ہے؟
سیاسی جماعتوں کو عوامی شعور کی تربیت کرنی چاہیے۔
سیاسی جماعتیں بھی دانستہ اس کلچرکو فروغ دیتی ہیں۔
سیاسی جماعتیں تو اسی نظام سے فائدہ اٹھارہی ہیں۔
سیاسی جماعتیں جب اہل دانش سے گریز کرتی ہیں۔
سیاسی طاقت بھی چند گھرانوں تک ہی محدود ہے۔
سیاسی عمل اگر معمول کے مطابق نہیں ہو گا۔
سیاسی عمل میں اس شدت تک نہیں جانا چاہیے۔
سیاسی میدان چلے ہوئے کارتوسوں سے بھرا پڑا ہے۔
سیاسی پس منظر میں یہ سوال بہت اہم ہے۔
سیاسی پیغام سے زیادہ مقصد محظوظ ہونا ہوتا تھا۔
سیاسی کارکن اس کشمکش کا ایندھن ہو تے ہیں۔
سیاسی کلچر کو ایک نئے پیرہن کی ضرورت ہے۔
سید منور حسن ایک دیانت دار آ دمی ہیں۔
سید منورحسن کی شکست کے تین چار اسباب ہیں۔
سیدنا موسیؑ کے عہد میں سحر کا شہرہ تھا۔
سیرت ہو یا صحابہ، یہ دین کا حصہ ہیں۔
سیلاب کی روک تھام کا نظام کتنا موثر ہے؟
سیلیکون ویلی نوجوان ارب پتیوں سے بھری پڑی ہے۔
سینٹ کے انتخابات ہمارے سیاسی کلچر کا آئینہ ہیں۔
سیکولر آدمی یا مذہبی، دونوں اس پہ متفق ہیں۔
سیکولرزم کے مفاہیم کا یہ تنوع بتا رہا ہے۔
شادی چھٹی کے دن ہوتی تھی، ہفتہ یا اتوار۔
شادی ہالوں کی تعمیر پہ یا رئیل اسٹیٹ میں۔
شاعری کا اپنا مقام اور شاموں کی اپنی اہمیت۔
شام ڈھلے شہر کی تمام شاہراہیں کھچاکھچ بھری ہیں۔
شام کو بنی گالہ میں دعوت کا اہتمام ہوا۔
شاپنگ تقریبا تیس ملین ڈالر کے لگ بھگ ہوئی۔
شاہ صاحب اپنے پاؤں پر کلہاڑی کیوں ماریں گے؟
شاہد خاقان نے دوشنبے کے دورے پہ جانا تھا۔
شاید معاشرے پہ بھی اس کے اچھے اثرات پڑیں۔
شاید نئے پاکستان کی شروعات چکوال سے ہی ہوں۔
شاید یہ باتیں جو منہ سے نکل رہی ہیں۔
شخصی اوصاف پر روپے پیسے کو ترجیح دیں گی۔
شرط صرف یہ ہے کہ وہ محصنہ(پاک دامن) ہوں۔
شریعت تو انسانوں کے لیے اللہ کی رحمت ہے۔
شریف برادران ہمیشہ ارتکاز اقتدار کے قائل رہے ہیں۔
شریف بنیادی مسئلہ اب تک سمجھنے سے قاصر ہیں۔
شریف خاندان اس کی سب سے بڑی مثال ہے۔
شریف خاندان کبھی قانون کے نرغے میں نہ آیا۔
شریفوں نے جو کیا‘ اس کا بھگت رہے ہیں۔
شریفوں کا اپنا خاندان ہی اچھا خاصا لمبا ہے۔
شریفوں کا طویل عہد اب ہچکولے کھا رہا ہے۔
شریفوں کی تو پوری آبیاری مخصوص گملوں میں ہوئی۔
شریفوں کی یہ مدت عرصہ ہوا تمام ہو چکی۔
شریفوں کے خاص الخاص ہمارے پرانے مہربان ملک عبدالقیوم۔
شریفوں کے ساتھ بھی یہی کچھ ہو رہا ہے۔
شعیب ملک، محمد حفیظ وغیرہ چلے ہوئے کارتوس ہیں۔
شکایات کے باوجود، انتخابات کے بعد ایک موقع تھا۔
شکر کی نفسیات، نفس مطمٔنہ کو جنم دیتی ہے۔
شکوہ بے جا بھی کرے کوئی تو لازم ہے۔
شہباز شریف شخصی بقا کی جنگ لڑ رہے ہیں۔
شہباز شریف صاحب نے کس بات پر معذرت کی؟
شہباز شریف کو ڈرامہ شریف کہہ کے پکارتے ہیں۔
شہد کے استعمال پر ذرہ برابر فرق نہ پڑا۔
شہر شکاگو کا وہ بے تاج بادشاہ تھا۔
شہروں کے بیچ میں بھی فاصلے بہت زیادہ ہیں۔
شیطان کا وجود قرآن پاک سے تسلیم شدہ ہے۔
شیعہ سنی اختلاف اس کا بطور خاص سبب ہے۔
شیڈول کے مطابق انتخابات میں دس ماہ باقی ہیں۔
صاف ستھری تھالیوں میں کھانا لگا دیا گیا ہے۔
صاف لگ رہاتھا کہ اپیل رد کردی جائے گی۔
صبح اخباروں کا پلندہ ہو اور اچھی کافی بھی۔
صبح جب اخباروں کا پلندہ نظروں سے گزرتا ہے۔
صبح سے شام پروفیسر صاحب وہاں لگے رہتے ہیں۔
صبح ناشتے کی میز پر اخبار رکھا ہو گا۔
صبر اور ہمت سے اس کا مقابلہ کرنا چاہیے۔
صحافت اب تو مزدوری بن کے رہ گئی ہے۔
صحافت کی موت ڈونلڈ ٹرمپ امریکہ کے صدر ہیں۔
صحافت ہماری آج کل بس یہی رہ گئی ہے۔
صحت، تعلیم اور انصاف قوم کی بنیادی ضروریات ہیں۔
صحرا کی وسعتوں میں یہ گلستان کیسے کھل اٹھا؟
صدارتی محل میں بیٹھتے تو ہر شام محفل سجتی۔
صدارتی نظام کی باتیں اسی لیے ہو رہی ہیں۔
صدام حسین وہ جنگ بری طرح ہار گیا تھا۔
صدر صاحب سے ہم دو مطالبات کر سکتے ہیں۔
صدر ٹرمپ اس کا سب سے بڑا مظہر ہیں۔
صدیوں سے افلاس نے یہاں ڈیرے ڈال رکھے ہیں۔
صرف انفراسٹرکچر کے لیے بلامبالغہ کروڑوں روپے درکار ہیں۔
صرف خریداری کیلئے نہیں بلکہ سیر سپاٹے کیلئے بھی۔
صرف چکوال نہیں دیگر شہروں کو بھی لے لیجیے۔
صرف یہ مقصد تھا کہ سویلین حکومت کمزور ہو۔
صفات ذات حق، حق سے جدا یا عین ذات؟
صنف کا امتیاز، اس باب میں بے معنی ہے۔
صوبے میں اگر اختیارات نچلی سطح تک منتقل ہوں۔
ضرب عضب فوج کے حسن کارکردگی کا مظہر ہے۔
ضرب عضب ہماری تاریخ کا ایک درخشاں باب ہے۔
ضرورت فتوی اور قضا کے فرق کو سمجھنا ہے۔
طاقت نشہ ہے جو زعم میں مبتلا کرتا ہے۔
طاقت کے بل بوتے پہ یا دانائی کے سہارے۔
طاقت کے توازن میں تبدیلی پہلے آ چکی تھی۔
طالبان مخالف حلقوں کی شدت بھی اہم ایشو ہے۔
طاہرالقادری صاحب اور عمران خان اسی کے قائل تھے۔
طرح طرح کی بلڈنگز وہاں کھڑی ہو گئی ہیں۔
طفلاںیہ میرا گریباں ہے کہ لشکر کا علم ہے۔
طلاق کے لیے کتنے گواہوں کی موجودگی ضروری ہے؟
طلبا تنظیمیں طلبا تنظیموں نے اس ملک کوکیا دیا؟
طلباء اور طالبات کی رائے جاننے کی کوشش کیجئے۔
طیب اردوان ترکی کے مرد آہن سمجھے جاتے ہیں۔
طیب اردوان صاحب سے ان کے ذاتی مراسم ہیں۔
طیب اردوان کا تعلق بھی اسی گروہ سے تھا۔
ظاہر ہے کہ اس کے اثرات مرتب ہوتے ہیں۔
ظاہر ہے کہ نہیں اسے جو کچھ کرنا ہے۔
ظاہر ہے کہ یہ تصادم کا مستقل سبب ہے۔
ظاہری اعتبار سے وہ ایک مذہبی آدمی نہیں تھے۔
ظلم کی قبولیت سے انسانی فطرت ابا کرتی ہے۔
عائشہ گلالئی کا قصہ نظروں سے اوجھل ہو گیا۔
عازم سفر ہوں کہ فیصلے کی شروعات آئی ہے۔
عالمی سطح پر یہ دونوں باتیں ناقابل قبول تھیں۔
عالمی مالیاتی ادارے اس نظام پر بھروسہ کرتے ہیں۔
عام آدمی ان پہ رشک ہی کر سکتا ہے۔
عام لوگوں کی مشکلات میں اضافہ ہی ہو گا۔
عدالت بالآخر جو فیصلہ کرے اسے نافذ ہونا چاہیے۔
عدالت کامعاملہ، ریاستی اداروں میں سب سے نازک ہے۔
عدالتی فیصلے بھی عوامی ردعمل سے متاثر ہوتے ہیں؟
عدالتی فیصلے کو معمول کا ایک واقعہ سمجھنا چاہیے۔
عدالتیں موجود ہیں، اور ان کا نظام موجود ہے۔
عدلیہ، ریاست اور حکومت بھی معرض امتحان میں ہیں۔
عدم استحکام کا مطلب بد امنی اور فساد ہے۔
عراق میںبھی انیسویں صدی تک سنیوں کی اکثریت تھی۔
عراق کے شیعوں کو بھی امریکہ کی ضرورت تھی۔
عزت بچانے کی خاطر اسے سیاسی حل درکار ہے۔
عزت کرتے ہیں لیکن کاروباری اصولوں کے پکے ہیں۔
عسکری سازشوں کا بھی ایک پرانا یا خدوخال ہیں۔
عشق وغیرہ کا بھی ذکر ہو تو سلیقے سے۔
علاج کے لیے سفر، کیا عزیمت کے خلاف ہے؟
علم آفاقی ہے، زبان مگر مقامی ہو تی ہے۔
علم مزاحمت کسی نے صحیح طور پہ اٹھایا ہے۔
علم کا دریا، دو لہروں سے سیراب ہوا ہے۔
علم کی دنیا میں یہ بحث جاری رہے گی۔
علم کی شمع ایک ہی قسم کی ہوتی ہے۔
علمائے کرام تو اپنے مخصوص ڈھول بجاتے رہیں گے۔
علمی اختلاف اور فرقہ واریت میں کیا فرق ہے؟
علمی جرائد میں مختلف مباحث مہینوں چلتے رہتے ہیں۔
علمی سطح پر اختلاف کا اظہار بھی ہوتا تھا۔
عمران خان آئے روز اپوزیشن جماعتوں پہ پھبتیاں کستے۔
عمران خان اس ماڈل کے سخت خلاف رہے ہیں۔
عمران خان اس کھیل کا حصہ بن گئے ہیں۔
عمران خان اور اپنی رسوائی دونوں کو قبول کیا۔
عمران خان اور علامہ طاہرالقادری میدان عمل میں ہیں۔
عمران خان بھی اسی تجربے کو دہرا رہے ہیں۔
عمران خان بھی ان پر زیادہ بھروسہ کریں گے۔
عمران خان تو مولانا کا مذاق ہی اڑاتے تھے۔
عمران خان تو کھلم کھلا حکومت کے مخالف ہیں۔
عمران خان صاحب اقتدار کی سیاست کر رہے ہیں۔
عمران خان صاحب کا مقابلہ بتوں سے نہیں تھا۔
عمران خان صاحب کے لیے یہی ایک راستہ ہے۔
عمران خان صاحب کے متاثرین دو طرح کے ہیں۔
عمران خان میں بہت سی کمزوریاں اور خامیاں ہیں۔
عمران خان نے امید کا چراغ روشن کیا تھا۔
عمران خان نے دراصل بغاوت کا اعلان کیا ہے۔
عمران خان کا دفاع ایسا ہی ایک مقدمہ ہے۔
عمران خان کا دھرنا اس کی سیاسی غلطی تھی۔
عمران خان کا مزاج تاہم ایک باکسر کا ہے۔
عمران خان کا معاملہ اس کے بر عکس ہے۔
عمران خان کا یہ روحانی سفر، پریشان کن ہے۔
عمران خان کو اس کی بھی شدید ضرورت ہے۔
عمران خان کو بھی عدالت کا سامنا کرنا ہے۔
عمران خان کچھ نیا کر کے دکھا سکتے تھے۔
عمران خان کی حکمرانی میں کچھ کمی بھی ہے۔
عمران خان کی سیاست کے بھی دو ادوار ہیں۔
عمران خان کی قوت ان کا شخصی کرشمہ ہے۔
عمران خان کی پوری معاشی ٹیم کو لے لیجیے۔
عمران خان کیا اسی تاریخ کو دھرانا چاہتے ہیں؟
عمران خان کے رویے پر بہت کچھ منحصر ہے۔
عمران خان کے پاس یہ راستہ مو جود تھا۔
عمل اور ردعمل کے طریقے بھی بدل جاتے ہیں۔
عمل کسی نے ایسی باتوں پہ کیا کرنا تھا۔
عملا پاکستان اور افغانستان ایک ملک بن چکے تھے۔
عملی طور پر اس کے برعکس ہو رہا ہے۔
عمودی توسیع کی ایک عمدہ مثال ہانگ کانگ ہے۔
عمومی طور پہ معاشرے کا کلچر بھی وہی ہے۔
عنان اقتدار سنبھالے ہوئے جاگیردار تھے یا طاقتور بیوروکریٹ۔
عنوان تھا: کیا پاکستان ایک ناکام ہوتی ریاست ہے؟
عوام جو پچیس سال سے زیادہ عمر کے ہیں۔
عوام میں بڑی حد تک اس کا ادراک ہے۔
عوام نے ووٹ مگر نواز شریف کو دیا ہے۔
عوام کی اجتماعی بصیرت پر اعتماد کر نا ہے۔
عوام کی تائید اسی وقت شامل حال ہوتی ہے۔
عوام کی تربیت بھی انہی خطوط پر کرنی چاہیے۔
عوام کیا جانیں کہ رموز حکومت کیا ہوتے ہیں۔
عوام کے پاس جانا ہے یا خواص کے پاس؟
عہد، معاہدہ، وعدہ، سب کا ایک ہی مفہوم ہے۔
عیب کرنے والوں میں اضافہ ہوا ہے‘ کمی نہیں۔
عید پر تو خیر یہی لباس پہنا جاتا ہے۔
عیدیں بھی دو تین مختلف دنوں میں ہوتی ہیں۔
غالب نے جیسے انہی کی تصویر کھینچی ہے:پوچھے ہے۔
غالب نے کیا کہا تھا کہ انگلیاں فگار ہوئیں۔
غالب کے زمانے میں کوئی ایسی قدغن نہ تھی۔
غصے کا اظہار کوئی دیرپا پالیسی نہیں ہو سکتی۔
غلطی کی اصلاح ہی غلطی کو بانجھ بنانا ہے۔
غم الفت کے احسانات، دونوں پر ایک جیسے ہیں۔
غور کیجیے کہ یہ مطالبہ کون کر رہا ہے؟
غیر ملکی فنڈنگ کیس تو نسبتا سیدھا سادہ ہے۔
غیر منصفانہ تنقید کا سلسلہ آج بھی جاری ہے۔
غیروں نے اس دنیا کو آراستہ اور تبدیل کیا۔
فاشزم میں بظاہر جمہوری لبادہ اوڑھ لیا جاتا ہے۔
فتح اللہ گولن کے ایسے کوئی تفردات نہیں ہیں۔
فتنہ سماج کو خوف میں مبتلا کر تا ہے۔
فرحت اللہ بابر جیسے لوگ معاشرے کی آنکھ ہیں۔
فرق صرف ایک ہے اور وہ قیادت کا ہے۔
فرقہ پرستوں کی دوڑ اپنے مسلک تک ہوتی ہے۔
فرماتے ہیں کہ روحانیت پہ اعلی تحقیق ہونی چاہیے۔
فروس عاشق اعوان صاحبہ سیاسی پس منظر رکھتی ہیں۔
فضول باتوں میں سر فہرست اصلاح کی امید ہے۔
فطرت کی تعزیریں سب کے لیے ایک جیسی ہیں۔
فطری مطالبات کے سامنے بند باندھا جا سکتا ہے۔
فلاح انسانیت کا ہر کام اس میں شامل ہے۔
فلسطین کے حق میں اگر کہیں آوازیں اٹھتی ہیں۔
فلیٹس کے بارے میں انہیں کچھ یاد نہ تھا۔
فلیٹوں کی ضبطگی کا حکم بھی آ گیا ہے۔
فنون لطیفہ ایک سماج کی جمالیاتی تصویرپیش کرتے ہیں۔
فوج اور سول انتظامیہ میں مثالی ہم آہنگی ہے۔
فوج سمیت بہت سے ادارے اس کے ماتحت ہیں۔
فوج سے ریٹائرڈ افراد جب سیاست میں آتے ہیں۔
فوج کے راحیل شریف دور کے دن بیت چکے۔
فوج ہوں یا ایجنسیاں یہ ریاستی ادارے ہی ہیں۔
فوجی آمر آئے تو وہ بھی نکمیّ اور کرپٹ۔
فوجی آمر قومی سیاسی جماعتوں سے خائف رہتے ہیں۔
فوجی جوانوں اور افسروں نے چھاتیوں پہ گولیاں کھائیں۔
فوجی عدالتوں کے حامیوں کے دو تین دلائل ہیں۔
فوج‘ سے معاملات بہتر طریقے سے چلا سکے گی۔
فہم اقبال کے باب میں چند باتیں بنیادی ہیں۔
فی الحال تو ایک عزیز جہاں کا ذکر ہے۔
فی الحال تو ہم غصے کی حالت میں ہیں۔
فیس بک پرنسبتا طویل پوسٹیں کی جا سکتی ہیں۔
فیصلہ آنے تک کچھ خیال آرائی کر لی جائے۔
فیصلہ ظاہر ہے کہ سیاسی حکومت کو کرنا تھا۔
فیصلہ ہی نہ کر پائے کہ کیا کرنا ہے۔
فیصلے سے اختلاف کا حق ہمیں قانون دیتا ہے۔
قادری صاحب شروع ہی سے ''مشکوک کھلاڑی‘ ‘ تھے۔
قادری صاحب نے اس خلا میں قدم رکھا ہے۔
قادری صاحب کی رائے اچانک اتنی تبدیل کیسے ہوگئی؟
قارئین کی بڑی تعداد ان محتسبوں پر مشتمل ہے۔
قاصد واپس پہنچا تو بارش شروع ہو چکی تھی۔
قانون اور ریاست اپنا کردار ادا کر سکتے تھے۔
قانون خاموش رہتا ہے کہ ملک میں جمہوریت ہے۔
قانون کا تصور سماج اور ریاست میں کیوں آیا؟
قانون کی باریکیاں بعد میں دیکھی جا سکتی ہیں۔
قانون کی حکمرانی تقریبا سر ے سے غائب ہے۔
قانون کی حکمرانی پر آپ کتنا یقین رکھتے ہیں۔
قانون کی نظر میں تو منصب لائق تعظیم ہے۔
قانون کے اطلاق کا اختیار عدالت کو دیاگیا ہے۔
قانون کے نفاذکے ساتھاس کا اہتمام بھی لازم ہے۔"
قدرت انسان کی بے وقوفیوں سے بے نیاز ہے۔
قدیم تصور، حقوق نسواں کے انکار سے پھوٹا تھا۔
قدیم روایت تنقید کے پل صراط سے گزری ہے۔
قرآن مجید اس سلسلے کی آ خری کڑی ہے۔
قرآن مجید بھی اسی کو بیان کر تا ہے۔
قرآن مجید دراصل رسالت مآبﷺ کی سرگزشت انذار ہے۔
قرضہ جات کو معاف بھی کر دیا جاتا ہے۔
قرعۂ فال جنرل وحید کاکڑ کے نام کا نکلا۔
قصہ دس سال پراناہے لیکن کی شامت آگئی ہے۔
قضا عالم کی نہیں، ریاست کی ذمہ داری ہے۔
قطب ابدال وغیرہ انہی رجال کے مختلف طبقات ہیں۔
قطری خطوط جیسے لطیفے عوامی حافظے میںدھندلا چکے ہیں۔
قلم تلوار بنتے اور بے نیام ہو جاتے ہیں۔
قلوپطرہ اور ہیلن آف ٹرائے کا حسن اپنی جگہ۔
قوم جے آئی ٹی کی رپورٹ کی منتظر ہے۔
قوم شریفوں کو بھی آزما چکی، زرداریوں کو بھی۔
قوم نے دیکھناہے کہ کس کا انتخاب کرنا ہے۔
قوم کا تصور کسی "غیر" کے بغیر ادھورا ہے۔
قوم کا مفہوم ان پر اچھی طرح واضح ہے۔
قوم کو خطرناک راستے پر ڈال دیا گیا ہے۔
قوم کوراہنمائی چاہیے کہ مثبت تبدیلی کیسے آئے گی؟
قوم کی رگوں میں نیا خون کیسے آئے گا۔
قومی اتحاد کی مرکزی قیادت گرفتار ہو چکی تھی۔
قومی بیانیہ دینا اصلا سیاسی جماعت کا کام ہے۔
قومی تشکیل میں تعلیم سب سے اہم ہوتی ہے۔
قومی زندگی میں ان لوگوں کا بہت کردار تھا۔
قومی مفاد کی ایک سے زیادہ تعریفیں ممکن ہیں۔
قیادت اگر غور و فکر سے عاری ہو گی۔
قیادت کمزور اور سیاسی ادارے بحرانی کیفیت میں ہیں۔
لااینڈآرڈر کے مسئلے سے اسے روز واسطہ پڑتا ہے۔
لاطینی امریکہ کا جو بڑا ملک ارجنٹینا ہے۔
لاہور اور اس کے گردونواح کی حالت دیکھ لیجیے۔
لاہور میں اس کے امیدوار الیکشن میں کھڑے ہوں۔
لاہور کے اندرونی حصے اپنے مخصوص خدوخال رکھتے ہیں۔
لاہور کے تھیٹروں میں جو کچھ ہو رہا ہے۔
لاہور کے جس ہوٹل میں مستقل قیام کرتے ہیں۔
لاہور کے خواجہ برادران کی بھی خوب کلاسیں لگیں۔
لبرل ازم ایک رویہ ہے، سیکولرازم ایک نظام ہے۔
لبرل ازم مذہب کے بالمقابل ایک تصور حیات ہے۔
لبرل ازم نے اس اساس کو چیلنج کیا ہے۔
لبرلز کی نمائندگی ہمارے ہاں پیپلز پارٹی کرتی ہے۔
لبیّک والوں نے اوروں کو راہ دکھا دی ہے۔
لتا نے ان کے ساتھ کام کرنا چھوڑ دیا۔
لشکر طیبہ اور جیش محمد کا مقصد کیا ہے؟
لمحہ موجود میں مصباح کا ستارہ عروج پر ہے۔
لندن سے کم فاصلے پہ کوئی ہسپتال گوارا نہیں۔
لندن پلان کے خالقوں نے ایسے ہی چاہا تھا۔
لندن کے بغیر آپ کو کہیں چین نہیں آتا۔
لندن کے لئے ماحولیاتی آلودگی بھی اہم ایشو ہے۔
لو گ آپ کے کہے پہ یقین نہیں کرتے۔
لوٹ مار کرنے والے تو ابھی تک محفوظ ہیں۔
لوٹے ان کے کسی کام نہ آ سکتے تھے۔
لوگ اس وقت دوپہر کے کھانے میں مصروف تھے۔
لوگ اس کے لیے قانون فطرت سے لڑتے ہیں۔
لوگ ان سے اختلاف کرتے ہیں لیکن کم ہوں۔
لوگ ان پر اعتبار کرتے ہوئے رائے بناتے ہیں۔
لوگ ان کے قتل کا اعلان کر رہے ہیں۔
لوگ اچھے واعظین کو بھی خطیب کہہ دیتے ہیں۔
لوگ ایک سے زیادہ مذہبی تعبیرات کے قائل ہیں۔
لوگ خود ہی مدعی اور خود ہی منصف ہیں۔
لوگ دل کی گہرائیوں سے آمین کہہ رہے ہیں۔
لوگ سزا کے خوف سے جرم نہیں کریں گے۔
لوگ، خاص طور پہ نوجوان، اسے پسند کرتے ہوں۔
لوگوں نے دونوں کو سمجھنے میں غلطی کی ہے۔
لوگوں کو اب اس کا فیصلہ کر نا ہے۔
لوگوں کو چند سال کی مہلت مل جاتی ہے۔
لکھا ہے کہ مرنے والے کا کوئی عزیز ہے۔
لگ بھگ ایک گھنٹہ اخبارات پڑھنے میں لگاتے تھے۔
لگا دل اچھل کے حلق میں آ گیا ہے۔
لہذا اس کا اصل ہدف تحریک انصاف ہونی چاہیے۔
لہذا الیکشن مہم کی کیفیت برداشت کرنا پڑے گی۔
لہذا ایک بار پھر ترلا ہے، اسے ختم کریں۔
لہذا بادل نخواستہ انہوں نے سب کچھ قبول کیا۔
لہذا کسی بڑی تبدیلی کا سوچنا بھی محال ہے۔
لہذا ہم صرف ونڈو شاپنگ کے متحمل ہوتے تھے۔
لی کوآن یو کا جواب تھا: شک رہے گا۔
لینن نے کہا تھا: اشتراکیت کے دو ہتھیار ہیں۔
لیڈر قوم کی اجتماعی بصیرت کے نمائندہ ہوتے ہیں۔
لیڈر مگر مختلف اوصاف کا تقاضا کر تا ہے۔
لیڈر وہی ہو گا جو یہ وژن دے گا۔
لیڈروں کی ایک کال ہوتی اورعوام سڑکوں پہ ہوتے۔
لیکن آج پاکستان میں کوئی بھی سیاسی قیدی نہیں۔
لیکن اب اس کی حالت خراب ہو چکی ہے۔
لیکن احتساب کچھوے کی رفتار سے چل رہا ہے۔
لیکن ارادے یا ہمت میں کوئی کمی نہ آئی۔
لیکن اس سے ہٹ کے وہ اچھا دور تھا۔
لیکن اس ملک میں یہ سب ہو رہا ہے۔
لیکن اس ملک کی تقدیر پہ رونا آتا ہے۔
لیکن اس موسم میں بانہیں بغیر آستینوں کے ہوں۔
لیکن اس کا استعمال اتنا پھیلا ہوا نہ تھا۔
لیکن اس کا استعمال سوچ سمجھ سے ہونا چاہیے۔
لیکن اعلی اقدار کی لیڈرشپ کی بھی ضرورت ہے۔
لیکن ان عبادات کا ہم پہ اثر کیا ہے؟
لیکن ان پہ ناچ دیکھنے کو کیوں نہیں ملتے؟
لیکن ان کی شاموں کی اہمیت اپنی جگہ رہی۔
لیکن ان کی شکلیں وہی پرانی بگڑی ہوئی ہیں۔
لیکن ایک بڑی وجہ مذہبی جماعتوں کا کردار ہے۔
لیکن ایک مصیبت ہو تو پھر بھی بات ہے۔
لیکن جب شورش کا آغاز ہوا تو لگتا تھا۔
لیکن جس دور کی میں بات کر رہا ہوں۔
لیکن جن کے گرد گھیرا تنگ ہو رہا ہے۔
لیکن جیسے پہلے کہا‘ نون لیگ بے بس ہے۔
لیکن حمزہ وغیروں کو تو سبق سکھا دیا گیا۔
لیکن دعوے اور بڑھکیں ایسی کہ خدا کی پناہ۔
لیکن دل کی ویرانی کیلئے کوئی آمد نہ تھی۔
لیکن دیکھا جائے تو یہ گلہ بنتا نہیں تھا۔
لیکن ریاست مدینہ کا تصور وہاں بھی ناممکن ہے۔
لیکن ساتھ ہی میخانے کا پورا بندوبست بھی کیا۔
لیکن سلمان میں ذہانت کی لشکاریاں نظر آتی تھیں۔
لیکن سٹیج سے نعرے لگتے ‘ تو نظریات کے۔
لیکن سیاستی جماعتیں ہاتھ پہ ہاتھ رکھے بیٹھی رہیں۔
لیکن سیمنٹ کی پیداوار بہت تباہی بھی لاتی ہے۔
لیکن قدرت کا بھی اپنا ایک نظام ہوتا ہے۔
لیکن مذہبی عقیدہ ایک چیز ہے اور پاکستانیت مختلف۔
لیکن منحوس سایوں کا کیا کیا جائے، پڑتے ہیں۔
لیکن موجود یا حال پہ ہماری گرفت نہیں ہوتی۔
لیکن موجودہ خلاکی کیفیت زیادہ دیر نہیں رہ سکتی۔
لیکن نہ ان چیزوں کے بارے میں سوچتے ہیں۔
لیکن نہ عدلیہ پہ کچھ اثر پڑ رہا ہے۔
لیکن وہاں وہ پابندیاں نہیں جو یہاں رائج ہیں۔
لیکن وہی پرانا مسئلہ کہ اتنی ویژن نہ تھی۔
لیکن پھر بھی ان کے خلاف کچھ نہ ہوا۔
لیکن پھر وہی بات کہ ان کو سمجھائے کون؟
لیکن پھر وہی سوال کہ جائیں تو جائیں کہاں۔
لیکن کام ہو جائے تو فورا واپس لوٹتے ہیں۔
لیکن کسی اور عہدے کیلئے ایسی کوئی شرط نہیں۔
لیکن کسی قسم کی مزاحمت اس کا کام نہیں۔
لیکن کچھ ہمارے جمہوری اکابرین کی بھی کمزوریاں تھیں۔
لیکن کیسی باتوں پہ اپنی توانائیاں صرف کرتے ہیں۔
لیکن گزارش ہے کہ جو بھی ہو ہمیں کیا۔
لیکن گناہگار بھی ایسے جو ڈرے ڈرے رہتے ہیں۔
لیکن ہمارا اقلیتوں کے ساتھ کیا رویہ رہا ہے؟
لیکن ہمارے میاں صاحبان اتنے سادہ کبھی نہیں رہے۔
لیکن ہندوستان نے ہمیں امتحان میں ڈال دیا ہے۔
لیکن یہ وزیر ہیں کہ انہیں کو ن سمجھائے۔
ماحول پر ایک خاص قسم کی سنجیدگی طاری تھی۔
مارشل لاء لگانے میں کسی کو دلچسپی نہ تھی۔
مارکس اس عمل کو طبقاتی کشمکش میں دیکھتا ہے۔
ماضی سے کٹ کر زندگی کیسے بسر ہو گی؟
ماضی میں بھٹوتھے، مستبقل میں کوئی اور ہو گا۔
ماضی میں مقاصد جلیل اور خواہشیں قلیل ہوتی تھیں۔
ماضی میں یہ قوم کسی کا کیا بگاڑ سکی؟
مال بنانے میں ان حکمرانوں کا کوئی ثانی نہیں۔
مال وزر کے علاوہ ان کے پاس کیا ہے؟
